Date,State,Vegetable Name,Wholesale Price,Retail Price,Mall Price,Unit,Vegetable Image
2024-06-05,andhrapradesh,Mango Raw,28,32 - 36,34 - 46,1kg,N/A
2024-06-05,andhrapradesh,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-05,andhrapradesh,Mushroom,76,87 - 97,91 - 125,1kg,N/A
2024-06-05,andhrapradesh,Mustard Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-05,andhrapradesh,Ladies Finger,42,48 - 53,50 - 69,1kg,N/A
2024-06-05,andhrapradesh,Pumpkin,23,26 - 29,28 - 38,1kg,N/A
2024-06-05,andhrapradesh,Radish,35,40 - 44,42 - 58,1kg,N/A
2024-06-05,andhrapradesh,Ridge Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-05,andhrapradesh,Shallot (Pearl Onion),31,36 - 39,37 - 51,1kg,N/A
2024-06-05,andhrapradesh,Snake Gourd,38,44 - 48,46 - 63,1kg,N/A
2024-06-05,andhrapradesh,Sorrel Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-05,andhrapradesh,Spinach,13,15 - 17,16 - 21,1kg,N/A
2024-06-05,andhrapradesh,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-06-06,andhrapradesh,Onion Big,31,36 - 39,37 - 51,1kg,N/A
2024-06-06,andhrapradesh,Onion Small,34,39 - 43,41 - 56,1kg,N/A
2024-06-06,andhrapradesh,Tomato,31,36 - 39,37 - 51,1kg,N/A
2024-06-06,andhrapradesh,Green Chilli,83,95 - 105,100 - 137,1kg,N/A
2024-06-06,andhrapradesh,Beetroot,37,43 - 47,44 - 61,1kg,N/A
2024-06-06,andhrapradesh,Potato,34,39 - 43,41 - 56,1kg,N/A
2024-06-06,andhrapradesh,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-06-06,andhrapradesh,Amaranth Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-06,andhrapradesh,Amla,70,81 - 89,84 - 116,1kg,N/A
2024-06-06,andhrapradesh,Ash gourd,20,23 - 25,24 - 33,1kg,N/A
2024-06-06,andhrapradesh,Baby Corn,61,70 - 77,73 - 101,1kg,N/A
2024-06-06,andhrapradesh,Banana Flower,15,17 - 19,18 - 25,1kg,N/A
2024-06-06,andhrapradesh,Capsicum,40,46 - 51,48 - 66,1kg,N/A
2024-06-06,andhrapradesh,Bitter Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-06,andhrapradesh,Bottle Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-06,andhrapradesh,Butter Beans,47,54 - 60,56 - 78,1kg,N/A
2024-06-06,andhrapradesh,Broad Beans,74,85 - 94,89 - 122,1kg,N/A
2024-06-06,andhrapradesh,Cabbage,33,38 - 42,40 - 54,1kg,N/A
2024-06-06,andhrapradesh,Carrot,41,47 - 52,49 - 68,1kg,N/A
2024-06-06,andhrapradesh,Cauliflower,26,30 - 33,31 - 43,1kg,N/A
2024-06-06,andhrapradesh,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-06-06,andhrapradesh,Coconut,37,43 - 47,44 - 61,1kg,N/A
2024-06-06,andhrapradesh,Colocasia Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-06-06,andhrapradesh,Colocasia,28,32 - 36,34 - 46,1kg,N/A
2024-06-06,andhrapradesh,Coriander Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-06,andhrapradesh,Corn,35,40 - 44,42 - 58,1kg,N/A
2024-06-06,andhrapradesh,Cucumber,26,30 - 33,31 - 43,1kg,N/A
2024-06-06,andhrapradesh,Curry Leaves,26,30 - 33,31 - 43,1kg,N/A
2024-06-06,andhrapradesh,Dill Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-06,andhrapradesh,Drumsticks,30,35 - 38,36 - 50,1kg,N/A
2024-06-06,andhrapradesh,Brinjal,36,41 - 46,43 - 59,1kg,N/A
2024-06-06,andhrapradesh,Brinjal (Big),33,38 - 42,40 - 54,1kg,N/A
2024-06-06,andhrapradesh,Elephant Yam,37,43 - 47,44 - 61,1kg,N/A
2024-06-06,andhrapradesh,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-06,andhrapradesh,French Beans,96,110 - 122,115 - 158,1kg,N/A
2024-06-06,andhrapradesh,Garlic,189,217 - 240,227 - 312,1kg,N/A
2024-06-06,andhrapradesh,Ginger,126,145 - 160,151 - 208,1kg,N/A
2024-06-06,andhrapradesh,Onion Green,38,44 - 48,46 - 63,1kg,N/A
2024-06-06,andhrapradesh,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-06-06,andhrapradesh,Ivy Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-06,andhrapradesh,Lemon (Lime),83,95 - 105,100 - 137,1kg,N/A
2024-06-06,andhrapradesh,Mango Raw,33,38 - 42,40 - 54,1kg,N/A
2024-06-06,andhrapradesh,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-06,andhrapradesh,Mushroom,84,97 - 107,101 - 139,1kg,N/A
2024-06-06,andhrapradesh,Mustard Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-06,andhrapradesh,Ladies Finger,41,47 - 52,49 - 68,1kg,N/A
2024-06-06,andhrapradesh,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-06,andhrapradesh,Radish,35,40 - 44,42 - 58,1kg,N/A
2024-06-06,andhrapradesh,Ridge Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-06,andhrapradesh,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,N/A
2024-06-06,andhrapradesh,Snake Gourd,38,44 - 48,46 - 63,1kg,N/A
2024-06-06,andhrapradesh,Sorrel Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-06,andhrapradesh,Spinach,17,20 - 22,20 - 28,1kg,N/A
2024-06-06,andhrapradesh,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-07,andhrapradesh,Onion Big,31,36 - 39,37 - 51,1kg,N/A
2024-06-07,andhrapradesh,Onion Small,34,39 - 43,41 - 56,1kg,N/A
2024-06-07,andhrapradesh,Tomato,31,36 - 39,37 - 51,1kg,N/A
2024-06-07,andhrapradesh,Green Chilli,83,95 - 105,100 - 137,1kg,N/A
2024-06-07,andhrapradesh,Beetroot,37,43 - 47,44 - 61,1kg,N/A
2024-06-07,andhrapradesh,Potato,34,39 - 43,41 - 56,1kg,N/A
2024-06-07,andhrapradesh,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-06-07,andhrapradesh,Amaranth Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-07,andhrapradesh,Amla,70,81 - 89,84 - 116,1kg,N/A
2024-06-07,andhrapradesh,Ash gourd,20,23 - 25,24 - 33,1kg,N/A
2024-06-07,andhrapradesh,Baby Corn,61,70 - 77,73 - 101,1kg,N/A
2024-06-07,andhrapradesh,Banana Flower,15,17 - 19,18 - 25,1kg,N/A
2024-06-07,andhrapradesh,Capsicum,40,46 - 51,48 - 66,1kg,N/A
2024-06-07,andhrapradesh,Bitter Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-07,andhrapradesh,Bottle Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-07,andhrapradesh,Butter Beans,47,54 - 60,56 - 78,1kg,N/A
2024-06-07,andhrapradesh,Broad Beans,74,85 - 94,89 - 122,1kg,N/A
2024-06-07,andhrapradesh,Cabbage,33,38 - 42,40 - 54,1kg,N/A
2024-06-07,andhrapradesh,Carrot,41,47 - 52,49 - 68,1kg,N/A
2024-06-07,andhrapradesh,Cauliflower,26,30 - 33,31 - 43,1kg,N/A
2024-06-07,andhrapradesh,Cluster beans,40,46 - 51,48 - 66,1kg,N/A
2024-06-07,andhrapradesh,Coconut,37,43 - 47,44 - 61,1kg,N/A
2024-06-07,andhrapradesh,Colocasia Leaves,17,20 - 22,20 - 28,1kg,N/A
2024-06-07,andhrapradesh,Colocasia,28,32 - 36,34 - 46,1kg,N/A
2024-06-07,andhrapradesh,Coriander Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-07,andhrapradesh,Corn,35,40 - 44,42 - 58,1kg,N/A
2024-06-07,andhrapradesh,Cucumber,26,30 - 33,31 - 43,1kg,N/A
2024-06-07,andhrapradesh,Curry Leaves,26,30 - 33,31 - 43,1kg,N/A
2024-06-07,andhrapradesh,Dill Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-07,andhrapradesh,Drumsticks,30,35 - 38,36 - 50,1kg,N/A
2024-06-07,andhrapradesh,Brinjal,36,41 - 46,43 - 59,1kg,N/A
2024-06-07,andhrapradesh,Brinjal (Big),33,38 - 42,40 - 54,1kg,N/A
2024-06-07,andhrapradesh,Elephant Yam,37,43 - 47,44 - 61,1kg,N/A
2024-06-07,andhrapradesh,Fenugreek Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-07,andhrapradesh,French Beans,96,110 - 122,115 - 158,1kg,N/A
2024-06-07,andhrapradesh,Garlic,189,217 - 240,227 - 312,1kg,N/A
2024-06-07,andhrapradesh,Ginger,126,145 - 160,151 - 208,1kg,N/A
2024-06-07,andhrapradesh,Onion Green,38,44 - 48,46 - 63,1kg,N/A
2024-06-07,andhrapradesh,Green Peas,45,52 - 57,54 - 74,1kg,N/A
2024-06-07,andhrapradesh,Ivy Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-07,andhrapradesh,Lemon (Lime),83,95 - 105,100 - 137,1kg,N/A
2024-06-07,andhrapradesh,Mango Raw,33,38 - 42,40 - 54,1kg,N/A
2024-06-07,andhrapradesh,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-07,andhrapradesh,Mushroom,84,97 - 107,101 - 139,1kg,N/A
2024-06-07,andhrapradesh,Mustard Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-07,andhrapradesh,Ladies Finger,41,47 - 52,49 - 68,1kg,N/A
2024-06-07,andhrapradesh,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-07,andhrapradesh,Radish,35,40 - 44,42 - 58,1kg,N/A
2024-06-07,andhrapradesh,Ridge Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-07,andhrapradesh,Shallot (Pearl Onion),36,41 - 46,43 - 59,1kg,N/A
2024-06-07,andhrapradesh,Snake Gourd,38,44 - 48,46 - 63,1kg,N/A
2024-06-07,andhrapradesh,Sorrel Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-07,andhrapradesh,Spinach,17,20 - 22,20 - 28,1kg,N/A
2024-06-07,andhrapradesh,Sweet Potato,37,43 - 47,44 - 61,1kg,N/A
2024-06-08,andhrapradesh,Onion Big,30,35 - 38,36 - 50,1kg,N/A
2024-06-08,andhrapradesh,Onion Small,38,44 - 48,46 - 63,1kg,N/A
2024-06-08,andhrapradesh,Tomato,28,32 - 36,34 - 46,1kg,N/A
2024-06-08,andhrapradesh,Green Chilli,91,105 - 116,109 - 150,1kg,N/A
2024-06-08,andhrapradesh,Beetroot,34,39 - 43,41 - 56,1kg,N/A
2024-06-08,andhrapradesh,Potato,35,40 - 44,42 - 58,1kg,N/A
2024-06-08,andhrapradesh,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-06-08,andhrapradesh,Amaranth Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-08,andhrapradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-08,andhrapradesh,Ash gourd,18,21 - 23,22 - 30,1kg,N/A
2024-06-08,andhrapradesh,Baby Corn,46,53 - 58,55 - 76,1kg,N/A
2024-06-08,andhrapradesh,Banana Flower,15,17 - 19,18 - 25,1kg,N/A
2024-06-08,andhrapradesh,Capsicum,47,54 - 60,56 - 78,1kg,N/A
2024-06-08,andhrapradesh,Bitter Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-08,andhrapradesh,Bottle Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-08,andhrapradesh,Butter Beans,47,54 - 60,56 - 78,1kg,N/A
2024-06-08,andhrapradesh,Broad Beans,62,71 - 79,74 - 102,1kg,N/A
2024-06-08,andhrapradesh,Cabbage,30,35 - 38,36 - 50,1kg,N/A
2024-06-08,andhrapradesh,Carrot,38,44 - 48,46 - 63,1kg,N/A
2024-06-08,andhrapradesh,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
2024-06-08,andhrapradesh,Cluster beans,45,52 - 57,54 - 74,1kg,N/A
2024-06-08,andhrapradesh,Coconut,38,44 - 48,46 - 63,1kg,N/A
2024-06-08,andhrapradesh,Colocasia Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-08,andhrapradesh,Colocasia,28,32 - 36,34 - 46,1kg,N/A
2024-06-08,andhrapradesh,Coriander Leaves,8,9 - 10,10 - 13,1kg,N/A
2024-06-08,andhrapradesh,Corn,33,38 - 42,40 - 54,1kg,N/A
2024-06-08,andhrapradesh,Cucumber,28,32 - 36,34 - 46,1kg,N/A
2024-06-08,andhrapradesh,Curry Leaves,30,35 - 38,36 - 50,1kg,N/A
2024-06-08,andhrapradesh,Dill Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-08,andhrapradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-06-08,andhrapradesh,Brinjal,34,39 - 43,41 - 56,1kg,N/A
2024-06-08,andhrapradesh,Brinjal (Big),35,40 - 44,42 - 58,1kg,N/A
2024-06-08,andhrapradesh,Elephant Yam,38,44 - 48,46 - 63,1kg,N/A
2024-06-08,andhrapradesh,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-08,andhrapradesh,French Beans,98,113 - 124,118 - 162,1kg,N/A
2024-06-08,andhrapradesh,Garlic,189,217 - 240,227 - 312,1kg,N/A
2024-06-08,andhrapradesh,Ginger,134,154 - 170,161 - 221,1kg,N/A
2024-06-08,andhrapradesh,Onion Green,38,44 - 48,46 - 63,1kg,N/A
2024-06-08,andhrapradesh,Green Peas,43,49 - 55,52 - 71,1kg,N/A
2024-06-08,andhrapradesh,Ivy Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-08,andhrapradesh,Lemon (Lime),88,101 - 112,106 - 145,1kg,N/A
2024-06-08,andhrapradesh,Mango Raw,30,35 - 38,36 - 50,1kg,N/A
2024-06-08,andhrapradesh,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-08,andhrapradesh,Mushroom,78,90 - 99,94 - 129,1kg,N/A
2024-06-08,andhrapradesh,Mustard Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-08,andhrapradesh,Ladies Finger,45,52 - 57,54 - 74,1kg,N/A
2024-06-08,andhrapradesh,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-08,andhrapradesh,Radish,33,38 - 42,40 - 54,1kg,N/A
2024-06-08,andhrapradesh,Ridge Gourd,36,41 - 46,43 - 59,1kg,N/A
2024-06-08,andhrapradesh,Shallot (Pearl Onion),33,38 - 42,40 - 54,1kg,N/A
2024-06-08,andhrapradesh,Snake Gourd,39,45 - 50,47 - 64,1kg,N/A
2024-06-08,andhrapradesh,Sorrel Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-08,andhrapradesh,Spinach,11,13 - 14,13 - 18,1kg,N/A
2024-06-08,andhrapradesh,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-06-09,andhrapradesh,Onion Big,30,35 - 38,36 - 50,1kg,N/A
2024-06-09,andhrapradesh,Onion Small,38,44 - 48,46 - 63,1kg,N/A
2024-06-09,andhrapradesh,Tomato,28,32 - 36,34 - 46,1kg,N/A
2024-06-09,andhrapradesh,Green Chilli,91,105 - 116,109 - 150,1kg,N/A
2024-06-09,andhrapradesh,Beetroot,34,39 - 43,41 - 56,1kg,N/A
2024-06-09,andhrapradesh,Potato,35,40 - 44,42 - 58,1kg,N/A
2024-06-09,andhrapradesh,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-06-09,andhrapradesh,Amaranth Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-09,andhrapradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-09,andhrapradesh,Ash gourd,18,21 - 23,22 - 30,1kg,N/A
2024-06-09,andhrapradesh,Baby Corn,46,53 - 58,55 - 76,1kg,N/A
2024-06-09,andhrapradesh,Banana Flower,15,17 - 19,18 - 25,1kg,N/A
2024-06-09,andhrapradesh,Capsicum,47,54 - 60,56 - 78,1kg,N/A
2024-06-09,andhrapradesh,Bitter Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-09,andhrapradesh,Bottle Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-09,andhrapradesh,Butter Beans,47,54 - 60,56 - 78,1kg,N/A
2024-06-09,andhrapradesh,Broad Beans,62,71 - 79,74 - 102,1kg,N/A
2024-06-09,andhrapradesh,Cabbage,30,35 - 38,36 - 50,1kg,N/A
2024-06-09,andhrapradesh,Carrot,38,44 - 48,46 - 63,1kg,N/A
2024-06-09,andhrapradesh,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
2024-06-09,andhrapradesh,Cluster beans,45,52 - 57,54 - 74,1kg,N/A
2024-06-09,andhrapradesh,Coconut,38,44 - 48,46 - 63,1kg,N/A
2024-06-09,andhrapradesh,Colocasia Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-09,andhrapradesh,Colocasia,28,32 - 36,34 - 46,1kg,N/A
2024-06-09,andhrapradesh,Coriander Leaves,8,9 - 10,10 - 13,1kg,N/A
2024-06-09,andhrapradesh,Corn,33,38 - 42,40 - 54,1kg,N/A
2024-06-09,andhrapradesh,Cucumber,28,32 - 36,34 - 46,1kg,N/A
2024-06-09,andhrapradesh,Curry Leaves,30,35 - 38,36 - 50,1kg,N/A
2024-06-09,andhrapradesh,Dill Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-09,andhrapradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-06-09,andhrapradesh,Brinjal,34,39 - 43,41 - 56,1kg,N/A
2024-06-09,andhrapradesh,Brinjal (Big),35,40 - 44,42 - 58,1kg,N/A
2024-06-09,andhrapradesh,Elephant Yam,38,44 - 48,46 - 63,1kg,N/A
2024-06-09,andhrapradesh,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-09,andhrapradesh,French Beans,98,113 - 124,118 - 162,1kg,N/A
2024-06-09,andhrapradesh,Garlic,189,217 - 240,227 - 312,1kg,N/A
2024-06-09,andhrapradesh,Ginger,134,154 - 170,161 - 221,1kg,N/A
2024-06-09,andhrapradesh,Onion Green,38,44 - 48,46 - 63,1kg,N/A
2024-06-09,andhrapradesh,Green Peas,43,49 - 55,52 - 71,1kg,N/A
2024-06-09,andhrapradesh,Ivy Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-09,andhrapradesh,Lemon (Lime),88,101 - 112,106 - 145,1kg,N/A
2024-06-09,andhrapradesh,Mango Raw,30,35 - 38,36 - 50,1kg,N/A
2024-06-09,andhrapradesh,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-09,andhrapradesh,Mushroom,78,90 - 99,94 - 129,1kg,N/A
2024-06-09,andhrapradesh,Mustard Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-09,andhrapradesh,Ladies Finger,45,52 - 57,54 - 74,1kg,N/A
2024-06-09,andhrapradesh,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-09,andhrapradesh,Radish,33,38 - 42,40 - 54,1kg,N/A
2024-06-09,andhrapradesh,Ridge Gourd,36,41 - 46,43 - 59,1kg,N/A
2024-06-09,andhrapradesh,Shallot (Pearl Onion),33,38 - 42,40 - 54,1kg,N/A
2024-06-09,andhrapradesh,Snake Gourd,39,45 - 50,47 - 64,1kg,N/A
2024-06-09,andhrapradesh,Sorrel Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-09,andhrapradesh,Spinach,11,13 - 14,13 - 18,1kg,N/A
2024-06-09,andhrapradesh,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-06-10,andhrapradesh,Onion Big,30,35 - 38,36 - 50,1kg,N/A
2024-06-10,andhrapradesh,Onion Small,38,44 - 48,46 - 63,1kg,N/A
2024-06-10,andhrapradesh,Tomato,28,32 - 36,34 - 46,1kg,N/A
2024-06-10,andhrapradesh,Green Chilli,91,105 - 116,109 - 150,1kg,N/A
2024-06-10,andhrapradesh,Beetroot,34,39 - 43,41 - 56,1kg,N/A
2024-06-10,andhrapradesh,Potato,35,40 - 44,42 - 58,1kg,N/A
2024-06-10,andhrapradesh,Raw Banana (Plantain),8,9 - 10,10 - 13,1kg,N/A
2024-06-10,andhrapradesh,Amaranth Leaves,15,17 - 19,18 - 25,1kg,N/A
2024-06-10,andhrapradesh,Amla,60,69 - 76,72 - 99,1kg,N/A
2024-06-10,andhrapradesh,Ash gourd,18,21 - 23,22 - 30,1kg,N/A
2024-06-10,andhrapradesh,Baby Corn,46,53 - 58,55 - 76,1kg,N/A
2024-06-10,andhrapradesh,Banana Flower,15,17 - 19,18 - 25,1kg,N/A
2024-06-10,andhrapradesh,Capsicum,47,54 - 60,56 - 78,1kg,N/A
2024-06-10,andhrapradesh,Bitter Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-10,andhrapradesh,Bottle Gourd,32,37 - 41,38 - 53,1kg,N/A
2024-06-10,andhrapradesh,Butter Beans,47,54 - 60,56 - 78,1kg,N/A
2024-06-10,andhrapradesh,Broad Beans,62,71 - 79,74 - 102,1kg,N/A
2024-06-10,andhrapradesh,Cabbage,30,35 - 38,36 - 50,1kg,N/A
2024-06-10,andhrapradesh,Carrot,38,44 - 48,46 - 63,1kg,N/A
2024-06-10,andhrapradesh,Cauliflower,28,32 - 36,34 - 46,1kg,N/A
2024-06-10,andhrapradesh,Cluster beans,45,52 - 57,54 - 74,1kg,N/A
2024-06-10,andhrapradesh,Coconut,38,44 - 48,46 - 63,1kg,N/A
2024-06-10,andhrapradesh,Colocasia Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-10,andhrapradesh,Colocasia,28,32 - 36,34 - 46,1kg,N/A
2024-06-10,andhrapradesh,Coriander Leaves,8,9 - 10,10 - 13,1kg,N/A
2024-06-10,andhrapradesh,Corn,33,38 - 42,40 - 54,1kg,N/A
2024-06-10,andhrapradesh,Cucumber,28,32 - 36,34 - 46,1kg,N/A
2024-06-10,andhrapradesh,Curry Leaves,30,35 - 38,36 - 50,1kg,N/A
2024-06-10,andhrapradesh,Dill Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-10,andhrapradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-06-10,andhrapradesh,Brinjal,34,39 - 43,41 - 56,1kg,N/A
2024-06-10,andhrapradesh,Brinjal (Big),35,40 - 44,42 - 58,1kg,N/A
2024-06-10,andhrapradesh,Elephant Yam,38,44 - 48,46 - 63,1kg,N/A
2024-06-10,andhrapradesh,Fenugreek Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-10,andhrapradesh,French Beans,98,113 - 124,118 - 162,1kg,N/A
2024-06-10,andhrapradesh,Garlic,189,217 - 240,227 - 312,1kg,N/A
2024-06-10,andhrapradesh,Ginger,134,154 - 170,161 - 221,1kg,N/A
2024-06-10,andhrapradesh,Onion Green,38,44 - 48,46 - 63,1kg,N/A
2024-06-10,andhrapradesh,Green Peas,43,49 - 55,52 - 71,1kg,N/A
2024-06-10,andhrapradesh,Ivy Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-10,andhrapradesh,Lemon (Lime),88,101 - 112,106 - 145,1kg,N/A
2024-06-10,andhrapradesh,Mango Raw,30,35 - 38,36 - 50,1kg,N/A
2024-06-10,andhrapradesh,Mint Leaves,5,6 - 6,6 - 8,1kg,N/A
2024-06-10,andhrapradesh,Mushroom,78,90 - 99,94 - 129,1kg,N/A
2024-06-10,andhrapradesh,Mustard Leaves,16,18 - 20,19 - 26,1kg,N/A
2024-06-10,andhrapradesh,Ladies Finger,45,52 - 57,54 - 74,1kg,N/A
2024-06-10,andhrapradesh,Pumpkin,21,24 - 27,25 - 35,1kg,N/A
2024-06-10,andhrapradesh,Radish,33,38 - 42,40 - 54,1kg,N/A
2024-06-10,andhrapradesh,Ridge Gourd,36,41 - 46,43 - 59,1kg,N/A
2024-06-10,andhrapradesh,Shallot (Pearl Onion),33,38 - 42,40 - 54,1kg,N/A
2024-06-10,andhrapradesh,Snake Gourd,39,45 - 50,47 - 64,1kg,N/A
2024-06-10,andhrapradesh,Sorrel Leaves,12,14 - 15,14 - 20,1kg,N/A
2024-06-10,andhrapradesh,Spinach,11,13 - 14,13 - 18,1kg,N/A
2024-06-10,andhrapradesh,Sweet Potato,40,46 - 51,48 - 66,1kg,N/A
2024-06-11,andhrapradesh,Onion Big,38,44 - 48,46 - 63,1kg,N/A
2024-06-11,andhrapradesh,Onion Small,55,63 - 70,66 - 91,1kg,N/A
2024-06-11,andhrapradesh,Tomato,39,45 - 50,47 - 64,1kg,N/A
2024-06-11,andhrapradesh,Green Chilli,88,101 - 112,106 - 145,1kg,N/A
2024-06-11,andhrapradesh,Beetroot,39,45 - 50,47 - 64,1kg,N/A
2024-06-11,andhrapradesh,Potato,36,41 - 46,43 - 59,1kg,N/A
2024-06-11,andhrapradesh,Raw Banana (Plantain),7,8 - 9,8 - 12,1kg,N/A
2024-06-11,andhrapradesh,Amaranth Leaves,14,16 - 18,17 - 23,1kg,N/A
2024-06-11,andhrapradesh,Amla,70,81 - 89,84 - 116,1kg,N/A
2024-06-11,andhrapradesh,Ash gourd,16,18 - 20,19 - 26,1kg,N/A
2024-06-11,andhrapradesh,Baby Corn,59,68 - 75,71 - 97,1kg,N/A
2024-06-11,andhrapradesh,Banana Flower,16,18 - 20,19 - 26,1kg,N/A
2024-06-11,andhrapradesh,Capsicum,42,48 - 53,50 - 69,1kg,N/A
2024-06-11,andhrapradesh,Bitter Gourd,30,35 - 38,36 - 50,1kg,N/A
2024-06-11,andhrapradesh,Bottle Gourd,31,36 - 39,37 - 51,1kg,N/A
2024-06-11,andhrapradesh,Butter Beans,46,53 - 58,55 - 76,1kg,N/A
2024-06-11,andhrapradesh,Broad Beans,68,78 - 86,82 - 112,1kg,N/A
2024-06-11,andhrapradesh,Cabbage,29,33 - 37,35 - 48,1kg,N/A
2024-06-11,andhrapradesh,Carrot,42,48 - 53,50 - 69,1kg,N/A
2024-06-11,andhrapradesh,Cauliflower,25,29 - 32,30 - 41,1kg,N/A
2024-06-11,andhrapradesh,Cluster beans,41,47 - 52,49 - 68,1kg,N/A
2024-06-11,andhrapradesh,Coconut,34,39 - 43,41 - 56,1kg,N/A
2024-06-11,andhrapradesh,Colocasia Leaves,18,21 - 23,22 - 30,1kg,N/A
2024-06-11,andhrapradesh,Colocasia,29,33 - 37,35 - 48,1kg,N/A
2024-06-11,andhrapradesh,Coriander Leaves,10,12 - 13,12 - 17,1kg,N/A
2024-06-11,andhrapradesh,Corn,33,38 - 42,40 - 54,1kg,N/A
2024-06-11,andhrapradesh,Cucumber,26,30 - 33,31 - 43,1kg,N/A
2024-06-11,andhrapradesh,Curry Leaves,26,30 - 33,31 - 43,1kg,N/A
2024-06-11,andhrapradesh,Dill Leaves,13,15 - 17,16 - 21,1kg,N/A
2024-06-11,andhrapradesh,Drumsticks,40,46 - 51,48 - 66,1kg,N/A
2024-06-11,andhrapradesh,Brinjal,32,37 - 41,38 - 53,1kg,N/A
2024-06-11,andhrapradesh,Brinjal (Big),32,37 - 41,38 - 53,1kg,N/A
